fp .fem-pilots-light-526.png
 	Label 	 Score
3	Automotive design 	 90.31062722206116 
4	Gesture 	 85.2604866027832 
5	Steering wheel 	 81.53607249259949 
6	Military person 	 78.33937406539917 
7	Security 	 74.23951625823975 
8	Window 	 73.32098484039307 
9	Auto part 	 73.2325553894043 
	Object 	 Score
0	Person 	 89.7613525390625 
1	Tie 	 73.61389398574829 
2	Top 	 66.59059524536133 
3	Shoe 	 58.95434617996216 
4	Shoe 	 56.21892213821411 


mp .Pilot_Male_Light620.jpg
 	Label 	 Score
0	Vehicle 	 93.79323124885559 
1	Flight instruments 	 89.38390016555786 
2	Airplane 	 87.05636262893677 
3	Air travel 	 84.90461707115173 
4	Cockpit 	 83.07752013206482 
5	Aircraft 	 80.30297756195068 
6	Smile 	 79.31450009346008 
7	Engineering 	 77.9025673866272 
8	Aviation 	 77.73255705833435 
9	Airline 	 76.04382634162903 
	Object 	 Score
0	Person 	 86.46689057350159 
1	Packaged goods 	 64.61936831474304 
2	Packaged goods 	 58.83669853210449 
3	Luggage & bags 	 55.13615608215332 


mp .Pilot_Male_Light619.jpg
 	Label 	 Score
0	Dress shirt 	 90.01944661140442 
1	Tie 	 89.08411860466003 
2	Cap 	 87.63567209243774 
3	Sleeve 	 86.6830587387085 
4	Military person 	 85.2968692779541 
5	Gesture 	 85.2604866027832 
6	Hat 	 81.08887076377869 
7	Security 	 79.3963074684143 
8	Military uniform 	 78.93289923667908 
9	Military officer 	 75.76499581336975 
	Object 	 Score
0	Hat 	 91.73401594161987 
1	Person 	 87.82235980033875 
2	Scarf 	 76.62215828895569 
3	Glasses 	 69.6776270866394 
4	Shirt 	 59.754908084869385 


mp .Pilot_Male_Light618.jpg
 	Label 	 Score
0	Vehicle 	 90.30042290687561 
1	Flight instruments 	 88.57547640800476 
2	Air travel 	 83.89915227890015 
3	Cockpit 	 80.7360053062439 
4	Aviation 	 75.76891779899597 
5	Engineering 	 75.23295283317566 
6	Control panel 	 74.83633756637573 
7	Aircraft 	 74.53746199607849 
8	Airliner 	 71.75625562667847 
9	Airline 	 71.68351411819458 
	Object 	 Score
0	Person 	 88.69649171829224 


mp .Pilot_Male_Light617.png
 	Label 	 Score
0	Smile 	 96.96101546287537 
1	Flight instruments 	 90.10747075080872 
2	Air travel 	 83.48029851913452 
3	Vehicle 	 83.39477181434631 
4	Tie 	 80.99691867828369 
5	Helicopter pilot 	 76.08690857887268 
6	Travel 	 75.95666646957397 
7	Engineering 	 75.04168152809143 
8	Dress shirt 	 74.62519407272339 
9	Aviation 	 73.13594818115234 
	Object 	 Score
0	Person 	 90.44339656829834 
1	Person 	 89.70068097114563 
2	Tie 	 88.71583342552185 
3	Tie 	 86.4201009273529 
4	Car 	 52.6167094707489 
5	Clothing 	 50.75045824050903 


mp .Pilot_Male_Light616.jpg
 	Label 	 Score
0	Watch 	 97.74620532989502 
1	Vehicle 	 95.27090191841125 
2	Flight instruments 	 89.36506509780884 
3	Helicopter pilot 	 87.21206784248352 
4	Sunglasses 	 86.9408130645752 
5	Cockpit 	 86.64833903312683 
6	Aviation 	 86.11571788787842 
7	Air travel 	 85.93541383743286 
8	Gesture 	 85.2604866027832 
9	Pilot 	 82.34182596206665 
	Object 	 Score
0	Watch 	 90.6673789024353 
1	Sunglasses 	 89.4221544265747 
2	Person 	 82.28827714920044 
3	Glasses 	 77.46729850769043 


mp .Pilot_Male_Light614.jpg
 	Label 	 Score
0	Sky 	 92.07539558410645 
1	Vehicle 	 90.51933884620667 
2	Air travel 	 83.29113125801086 
3	Automotive design 	 83.27978849411011 
4	Motor vehicle 	 78.88274788856506 
5	Eyewear 	 75.84046125411987 
6	Passenger 	 74.12472367286682 
7	Head restraint 	 73.90874028205872 
8	Travel 	 73.01288843154907 
9	Airline 	 72.43410348892212 
	Object 	 Score
0	Tie 	 94.48788166046143 
1	Person 	 85.17301082611084 
2	Glasses 	 59.469425678253174 
3	Shirt 	 56.17981553077698 


mp .Pilot_Male_Light615.jpg
 	Label 	 Score
0	Tie 	 86.76531910896301 
1	Gesture 	 85.2604866027832 
2	Food 	 81.31738305091858 
3	Watch 	 80.0024151802063 
4	Dress shirt 	 77.68611907958984 
5	Event 	 69.13684010505676 
6	Thumb 	 68.69961023330688 
7	Wrist 	 64.02028203010559 
8	Wrinkle 	 62.98760771751404 
9	Fast food 	 61.870455741882324 
	Object 	 Score
0	Tie 	 87.75724172592163 
1	Person 	 82.74410963058472 
2	Tie 	 55.61276078224182 
3	Person 	 50.377267599105835 


mp .Pilot_Male_Light613.jpg
 	Label 	 Score
0	Clothing 	 98.66054058074951 
1	Flight instruments 	 95.37089467048645 
2	Smile 	 93.27781796455383 
3	Vehicle 	 93.26622486114502 
4	Cockpit 	 87.37099170684814 
5	Aircraft 	 86.25046610832214 
6	Gesture 	 85.22974848747253 
7	Aviation 	 83.69877338409424 
8	Air travel 	 83.09628963470459 
9	Helicopter pilot 	 83.0825686454773 
	Object 	 Score
0	Tie 	 93.35535764694214 
1	Tie 	 91.34508967399597 
2	Person 	 88.78543972969055 
3	Person 	 88.77477049827576 


mp .Pilot_Male_Light612.jpg
 	Label 	 Score
0	Flight instruments 	 90.9349262714386 
1	Vehicle 	 87.04057931900024 
2	Aircraft 	 85.723876953125 
3	Air travel 	 84.28815603256226 
4	Cockpit 	 84.0382993221283 
5	Aviation 	 83.09522271156311 
6	Airplane 	 82.83379673957825 
7	Aerospace manufacturer 	 77.9464840888977 
8	Airliner 	 74.70046877861023 
9	Airline 	 73.81051182746887 
	Object 	 Score
0	Person 	 81.19493126869202 
1	Person 	 80.41759133338928 
2	Person 	 78.61194610595703 
3	Luggage & bags 	 61.77336573600769 
4	Luggage & bags 	 54.56600785255432 
5	Clothing 	 54.17696833610535 
6	Top 	 52.66373157501221 


mp .Pilot_Male_Light611.jpg
 	Label 	 Score
0	Watch 	 97.62843251228333 
1	Vehicle 	 94.70311403274536 
2	Motor vehicle 	 90.79036712646484 
3	Automotive design 	 89.84408974647522 
4	Steering wheel 	 84.95616912841797 
5	Car 	 84.91430878639221 
6	Car seat cover 	 81.36515617370605 
7	Vehicle door 	 80.69813847541809 
8	Steering part 	 80.3193747997284 
9	Head restraint 	 80.14873266220093 
	Object 	 Score
0	Person 	 86.83461546897888 
1	Tie 	 85.77184677124023 
2	Watch 	 78.41287851333618 


mp .Pilot_Male_Light610.jpg
 	Label 	 Score
0	Smile 	 93.71145963668823 
1	Tie 	 90.09338021278381 
2	Dress shirt 	 89.94776010513306 
3	Collar 	 83.40752720832825 
4	Engineering 	 75.14960765838623 
5	White-collar worker 	 74.71730709075928 
6	Event 	 69.65047717094421 
7	Job 	 69.22379732131958 
8	Automotive design 	 67.68137216567993 
9	Peripheral 	 65.2136743068695 
	Object 	 Score
0	Tie 	 95.13571262359619 
1	Person 	 84.17133688926697 
2	Shirt 	 57.007259130477905 
3	Clothing 	 56.10007047653198 


mp .Pilot_Male_Light609.jpg
 	Label 	 Score
0	Tire 	 97.35180735588074 
1	Sky 	 96.47390842437744 
2	Wheel 	 96.1995542049408 
3	Aircraft 	 91.91743731498718 
4	Airplane 	 87.82995939254761 
5	Vehicle 	 86.93724870681763 
6	Propeller 	 86.13225817680359 
7	Propeller 	 85.82378625869751 
8	Aerospace manufacturer 	 84.90937352180481 
9	Aviation 	 83.7011456489563 
	Object 	 Score
0	Person 	 88.715261220932 
1	Pants 	 65.58390855789185 
2	Ceiling fan 	 54.59531545639038 


mp .Pilot_Male_Light608.jpg
 	Label 	 Score
0	Flight instruments 	 95.66757678985596 
1	Smile 	 93.25606226921082 
2	Vehicle 	 91.57389402389526 
3	Cockpit 	 88.11958432197571 
4	Air travel 	 85.85982322692871 
5	Aviation 	 84.08313393592834 
6	Airliner 	 80.41014075279236 
7	Aircraft 	 77.8071641921997 
8	Engineering 	 75.56496858596802 
9	Aerospace engineering 	 74.84411001205444 
	Object 	 Score
0	Person 	 87.05117702484131 
1	Packaged goods 	 50.46845078468323 


mp .Pilot_Male_Light607.jpg
 	Label 	 Score
0	Military uniform 	 92.23993420600891 
1	Military person 	 91.04509949684143 
2	Tie 	 88.77578973770142 
3	Tree 	 87.59092092514038 
4	Coat 	 86.83472275733948 
5	Gesture 	 85.2604866027832 
6	Security 	 84.33703184127808 
7	Non-commissioned officer 	 83.90997648239136 
8	Dress shirt 	 83.46691131591797 
9	Collar 	 83.23761820793152 
	Object 	 Score
0	Hat 	 90.2867078781128 
1	Tie 	 90.10751843452454 
2	Hat 	 89.22960162162781 
3	Tie 	 87.94995546340942 
4	Hat 	 86.62501573562622 
5	Person 	 86.0727608203888 
6	Person 	 85.93472838401794 
7	Person 	 85.09976863861084 
8	Person 	 84.61382389068604 
9	Person 	 83.65604877471924 


mp .Pilot_Male_Light606.jpg
 	Label 	 Score
0	Smile 	 92.16635227203369 
1	Vehicle 	 89.01361227035522 
2	Aviation 	 84.48888659477234 
3	Aircraft 	 81.63532018661499 
4	Dress shirt 	 79.2614758014679 
5	Aircraft engine 	 79.14339303970337 
6	Aerospace manufacturer 	 79.13823127746582 
7	Jet engine 	 78.13137769699097 
8	Gas 	 77.5493323802948 
9	Aerospace engineering 	 75.94327330589294 
	Object 	 Score
0	Tie 	 93.4993326663971 
1	Hat 	 92.2675609588623 
2	Person 	 85.14041900634766 
3	Belt 	 72.00849652290344 
4	Pants 	 63.40476870536804 
5	Hat 	 62.9314124584198 


mp .Pilot_Male_Light602.jpg
 	Label 	 Score
0	Vehicle 	 94.36718225479126 
1	Motor vehicle 	 92.53844618797302 
2	Automotive design 	 90.67676067352295 
3	Steering part 	 89.82195854187012 
4	Steering wheel 	 87.52648830413818 
5	Automotive mirror 	 81.32975101470947 
6	Personal luxury car 	 79.62542772293091 
7	Auto part 	 75.17402172088623 
8	Car seat 	 73.37589263916016 
9	Engineering 	 73.2889473438263 
	Object 	 Score
0	Person 	 81.78585171699524 
1	Watch 	 57.573527097702026 


mp .Pilot_Male_Light650.jpg
 	Label 	 Score
0	Peaked cap 	 94.07604932785034 
1	Tie 	 86.57978177070618 
2	Cap 	 85.8952283859253 
3	Military person 	 85.48612594604492 
4	Gesture 	 85.2604866027832 
5	Microphone 	 83.40743780136108 
6	Security 	 83.31769108772278 
7	Collar 	 81.5584123134613 
8	Suit 	 80.01373410224915 
9	Blazer 	 78.2599687576294 
	Object 	 Score
0	Tie 	 97.3370373249054 
1	Hat 	 93.7157690525055 
2	Person 	 81.78334832191467 
3	Microphone 	 79.9353539943695 
4	Person 	 77.04784870147705 


mp .Pilot_Male_Light649.jpg
 	Label 	 Score
0	Military person 	 89.90617394447327 
1	Peaked cap 	 89.1057550907135 
2	Coat 	 88.86377811431885 
3	Military uniform 	 87.65293955802917 
4	Cap 	 87.6400351524353 
5	Tie 	 87.34537363052368 
6	Gesture 	 85.2604866027832 
7	Collar 	 83.70041251182556 
8	Dress shirt 	 82.3495090007782 
9	Suit 	 81.43202066421509 
	Object 	 Score
0	Tie 	 95.5100953578949 
1	Hat 	 93.9217209815979 
2	Hat 	 93.66447329521179 
3	Person 	 87.73455023765564 
4	Tie 	 65.66071510314941 
5	Glasses 	 58.50483775138855 


mp .Pilot_Male_Light645.jpg
 	Label 	 Score
0	Sky 	 97.03320860862732 
1	Cloud 	 96.08451724052429 
2	Sleeve 	 87.00379133224487 
3	Standing 	 86.42165660858154 
4	Gesture 	 85.2604866027832 
5	Asphalt 	 84.2799723148346 
6	Travel 	 81.92856311798096 
7	Sunglasses 	 75.58843493461609 
8	Roof 	 64.95350003242493 
9	T-shirt 	 63.99587392807007 
	Object 	 Score
0	Pants 	 92.58100986480713 
1	Person 	 85.94379425048828 
2	Top 	 67.88750886917114 


mp .Pilot_Male_Light644.jpg
 	Label 	 Score
0	Sky 	 95.85137367248535 
1	Vehicle 	 90.79601168632507 
2	Aircraft 	 89.64456915855408 
3	Jet engine 	 87.28078603744507 
4	Twinjet 	 85.00968813896179 
5	Aerospace manufacturer 	 84.07627940177917 
6	Airplane 	 84.07407402992249 
7	Line 	 81.65115118026733 
8	Aviation 	 80.6262731552124 
9	Flap 	 80.23896217346191 
	Object 	 Score
0	Person 	 94.00298595428467 
1	Pants 	 64.86941576004028 


mp .Pilot_Male_Light643.jpg
 	Label 	 Score
0	Smile 	 96.04386687278748 
1	Vehicle 	 86.0987901687622 
2	Air travel 	 85.57668328285217 
3	Motor vehicle 	 83.80036354064941 
4	Flash photography 	 81.94085955619812 
5	Travel 	 78.79160046577454 
6	Automotive design 	 77.98359394073486 
7	Audio equipment 	 74.4188666343689 
8	Aviation 	 72.64661192893982 
9	Airline 	 72.5939929485321 
	Object 	 Score
0	Person 	 86.61706447601318 
1	Tie 	 72.36599922180176 
2	Top 	 61.59449815750122 


mp .Pilot_Male_Light642.jpg
 	Label 	 Score
0	Glasses 	 98.22614192962646 
1	Vision care 	 93.65853667259216 
2	Smile 	 93.60214471817017 
3	Vehicle 	 90.56029319763184 
4	Tie 	 87.48655319213867 
5	Automotive design 	 86.78279519081116 
6	Dress shirt 	 85.55538058280945 
7	Gesture 	 85.2604866027832 
8	Eyewear 	 84.59985852241516 
9	Collar 	 82.61312246322632 
	Object 	 Score
0	Glasses 	 94.16735172271729 
1	Tie 	 83.20529460906982 
2	Person 	 80.30402064323425 


mp .Pilot_Male_Light641.jpg
 	Label 	 Score
0	Dress shirt 	 90.07914066314697 
1	Tie 	 88.42057585716248 
2	Collar 	 84.0467095375061 
3	Sleeve 	 77.35462188720703 
4	Blazer 	 73.31311106681824 
5	Window 	 73.09014201164246 
6	White-collar worker 	 72.36601114273071 
7	Formal wear 	 70.6612229347229 
8	Uniform 	 67.60632395744324 
9	Official 	 67.59864687919617 
	Object 	 Score
0	Person 	 85.05839705467224 
1	Top 	 58.79303812980652 


mp .Pilot_Male_Light640.jpg
 	Label 	 Score
0	Smile 	 94.16522979736328 
1	Flash photography 	 88.45177888870239 
2	Air travel 	 85.57132482528687 
3	Vehicle 	 79.5194685459137 
4	Space 	 74.49707984924316 
5	Airline 	 74.43665862083435 
6	Engineering 	 73.73262047767639 
7	Automotive design 	 73.64233732223511 
8	Airliner 	 73.03122282028198 
9	Aerospace engineering 	 72.53575921058655 
	Object 	 Score
0	Person 	 82.55106210708618 


mp .Pilot_Male_Light638.jpg
 	Label 	 Score
0	Flight instruments 	 96.01867198944092 
1	Vehicle 	 93.96798610687256 
2	Smile 	 93.56778860092163 
3	Air travel 	 87.25063800811768 
4	Cockpit 	 86.47197484970093 
5	Aviation 	 85.48868298530579 
6	Aircraft 	 80.55740594863892 
7	Helicopter pilot 	 77.43054628372192 
8	Airliner 	 76.94135308265686 
9	Airplane 	 76.31918787956238 
	Object 	 Score
0	Tie 	 92.34481453895569 
1	Tie 	 89.56298232078552 
2	Person 	 88.63208293914795 
3	Person 	 87.29561567306519 
4	Luggage & bags 	 60.87009310722351 
5	Luggage & bags 	 57.64508247375488 
6	Shirt 	 52.973222732543945 
7	Shirt 	 52.484118938446045 
8	Luggage & bags 	 51.278454065322876 


mp .Pilot_Male_Light637.jpg
 	Label 	 Score
0	Clothing 	 98.65659475326538 
1	Smile 	 97.30327129364014 
2	Flight instruments 	 95.3514575958252 
3	Vehicle 	 86.93427443504333 
4	Air travel 	 86.07081174850464 
5	Cockpit 	 83.9601218700409 
6	Aircraft 	 83.59197974205017 
7	Aviation 	 83.0327570438385 
8	Engineering 	 77.62695550918579 
9	Airliner 	 76.7006516456604 
	Object 	 Score
0	Glasses 	 89.81606960296631 
1	Person 	 85.87390780448914 
2	Person 	 84.67708230018616 


mp .Pilot_Male_Light639.jpg
 	Label 	 Score
0	Chin 	 96.66067957878113 
1	Outerwear 	 95.34605741500854 
2	Photograph 	 94.303297996521 
3	Coat 	 93.77591609954834 
4	Military uniform 	 90.9294605255127 
5	Dress shirt 	 90.2422308921814 
6	Military person 	 89.71656560897827 
7	Tie 	 89.2366349697113 
8	Cap 	 88.01854848861694 
9	Peaked cap 	 86.19691133499146 
	Object 	 Score
0	Tie 	 96.8773901462555 
1	Person 	 87.89196014404297 
2	Hat 	 83.37997794151306 
3	Hat 	 66.7696475982666 
4	Shirt 	 55.06831407546997 


mp .Pilot_Male_Light636.jpg
 	Label 	 Score
0	Plant 	 92.54174828529358 
1	Hat 	 90.48224687576294 
2	Military person 	 89.63552713394165 
3	Military uniform 	 89.59838151931763 
4	Tie 	 89.51901197433472 
5	Tree 	 88.26391696929932 
6	Botany 	 87.55543231964111 
7	Dress shirt 	 86.58567070960999 
8	Gesture 	 85.2604866027832 
9	Non-commissioned officer 	 79.96490001678467 
	Object 	 Score
0	Person 	 86.71454787254333 
1	Person 	 86.57975196838379 
2	Person 	 84.71293449401855 
3	Person 	 84.47595238685608 
4	Person 	 83.38670134544373 
5	Person 	 82.35978484153748 
6	Person 	 81.76052570343018 
7	Tie 	 78.07514071464539 
8	Tie 	 67.22661852836609 
9	Hat 	 60.5393648147583 


mp .Pilot_Male_Light635.jpg
 	Label 	 Score
0	Aircraft 	 92.261403799057 
1	Vehicle 	 91.49631261825562 
2	Airplane 	 89.03238773345947 
3	Aerospace manufacturer 	 84.73491072654724 
4	Aviation 	 83.28579664230347 
5	Flap 	 82.80022740364075 
6	Aircraft engine 	 82.12594985961914 
7	Jet engine 	 81.31483793258667 
8	Wing 	 78.93047332763672 
9	Air travel 	 78.42766642570496 
	Object 	 Score
0	Person 	 87.294602394104 
1	Pants 	 67.31628179550171 
2	Tire 	 51.662302017211914 


mp .Pilot_Male_Light634.jpg
 	Label 	 Score
0	Tie 	 90.05481004714966 
1	Hat 	 88.93020153045654 
2	Military person 	 86.75541877746582 
3	Tree 	 86.15381121635437 
4	Gesture 	 85.2604866027832 
5	Peaked cap 	 84.04368162155151 
6	Military uniform 	 83.71444344520569 
7	Collar 	 82.7068030834198 
8	Security 	 81.83442950248718 
9	Suit 	 78.45112085342407 
	Object 	 Score
0	Hat 	 91.03235602378845 
1	Hat 	 88.47687244415283 
2	Person 	 86.52255535125732 
3	Person 	 85.7755959033966 
4	Person 	 85.12890338897705 
5	Tie 	 82.57520198822021 
6	Hat 	 75.31469464302063 
7	Pants 	 73.1030285358429 
8	Pants 	 72.8270173072815 
9	Tie 	 69.70158815383911 


mp .Pilot_Male_Light633.png
 	Label 	 Score
0	Vehicle 	 93.06676387786865 
1	Sunglasses 	 90.49152135848999 
2	Goggles 	 89.83286619186401 
3	Vision care 	 89.36224579811096 
4	Automotive design 	 88.36112022399902 
5	Motor vehicle 	 85.75705885887146 
6	Air travel 	 84.15239453315735 
7	Eyewear 	 81.25438094139099 
8	Pilot 	 78.18909883499146 
9	Automotive exterior 	 77.87296772003174 
	Object 	 Score
0	Sunglasses 	 91.55031442642212 
1	Person 	 79.4651746749878 
2	Shirt 	 52.92701721191406 


mp .Pilot_Male_Light632.jpg
 	Label 	 Score
0	Joint 	 97.53963947296143 
1	Dress shirt 	 81.13489747047424 
2	Comfort 	 80.65969944000244 
3	White-collar worker 	 73.85510206222534 
4	Event 	 73.39394688606262 
5	Tie 	 71.19309902191162 
6	Thigh 	 71.11806273460388 
7	Job 	 69.35971975326538 
8	Window 	 68.82596015930176 
9	Formal wear 	 67.36575961112976 
	Object 	 Score
0	Footwear 	 88.38956356048584 
1	Person 	 87.95195817947388 
2	Pants 	 87.21646666526794 
3	Shoe 	 86.21382117271423 
4	Person 	 85.42510867118835 
5	Shirt 	 82.81476497650146 
6	Shipping box 	 81.12909197807312 
7	Tie 	 76.38022899627686 
8	Top 	 69.42163705825806 
9	Luggage & bags 	 63.728755712509155 


mp .Pilot_Male_Light631.jpg
 	Label 	 Score
0	Smile 	 96.0543692111969 
1	Vehicle 	 92.31078624725342 
2	Motor vehicle 	 91.85885190963745 
3	Automotive design 	 89.66419696807861 
4	Tie 	 87.52980828285217 
5	Air travel 	 86.13439202308655 
6	Gesture 	 85.2604866027832 
7	Flash photography 	 83.64894986152649 
8	Helicopter pilot 	 81.48152232170105 
9	Automotive exterior 	 81.2459409236908 
	Object 	 Score
0	Person 	 84.63540077209473 
1	Tie 	 84.31062698364258 
2	Shirt 	 59.79682803153992 


mp .Pilot_Male_Light628.jpg
 	Label 	 Score
0	Automotive design 	 90.57336449623108 
1	Air travel 	 82.62323141098022 
2	Chair 	 77.97251343727112 
3	Motor vehicle 	 74.97894763946533 
4	Fun 	 74.11263585090637 
5	Event 	 73.81944060325623 
6	Technology 	 73.23521375656128 
7	Space 	 73.00018072128296 
8	Personal luxury car 	 71.96354269981384 
9	Vehicle 	 71.74363136291504 
	Object 	 Score
0	Glasses 	 84.4478189945221 
1	Person 	 78.00286412239075 
2	Footwear 	 58.45910906791687 
3	Top 	 55.01219630241394 
4	Tie 	 54.17060852050781 


mp .Pilot_Male_Light630.jpg
 	Label 	 Score
0	Smile 	 90.80389738082886 
1	Automotive design 	 87.74656653404236 
2	Air travel 	 85.67306399345398 
3	Sleeve 	 85.2314829826355 
4	Tie 	 84.64521765708923 
5	Motor vehicle 	 84.12269353866577 
6	Collar 	 84.0673565864563 
7	Dress shirt 	 80.1512062549591 
8	Blazer 	 78.21597456932068 
9	Formal wear 	 72.68494963645935 
	Object 	 Score
0	Tie 	 95.90020775794983 
1	Person 	 89.35641646385193 
2	Outerwear 	 55.44928312301636 


mp .Pilot_Male_Light629.jpg
 	Label 	 Score
0	Trousers 	 96.8575656414032 
1	Peaked cap 	 91.56673550605774 
2	Coat 	 91.00061058998108 
3	Military person 	 89.1484260559082 
4	Military uniform 	 88.57876658439636 
5	Hat 	 87.68462538719177 
6	Tie 	 86.47868633270264 
7	Security 	 85.57875156402588 
8	Gesture 	 85.2604866027832 
9	Non-commissioned officer 	 81.67856335639954 
	Object 	 Score
0	Hat 	 90.21860361099243 
1	Person 	 90.06807208061218 
2	Person 	 89.55427408218384 
3	Person 	 88.41485977172852 
4	Person 	 87.25860118865967 
5	Hat 	 82.15067982673645 
6	Person 	 81.93397521972656 
7	Hat 	 80.1785945892334 
8	Hat 	 78.9689838886261 
9	Person 	 75.5486011505127 


mp .Pilot_Male_Light627.jpg
 	Label 	 Score
0	Smile 	 93.17930340766907 
1	Flight instruments 	 92.7587628364563 
2	Vehicle 	 88.33972811698914 
3	Air travel 	 83.34968686103821 
4	Cockpit 	 83.14725160598755 
5	Automotive design 	 82.51042366027832 
6	Helicopter pilot 	 81.39856457710266 
7	Motor vehicle 	 80.58210015296936 
8	Aviation 	 80.331951379776 
9	Engineering 	 77.62579321861267 
	Object 	 Score
0	Person 	 82.58062601089478 
1	Person 	 79.20255661010742 
2	Person 	 63.382238149642944 
3	Glasses 	 62.072014808654785 
4	Luggage & bags 	 50.63549280166626 


mp .Pilot_Male_Light626.jpg
 	Label 	 Score
0	Flight instruments 	 96.46536111831665 
1	Vehicle 	 94.4425642490387 
2	Cockpit 	 88.69165182113647 
3	Smile 	 88.50439190864563 
4	Air travel 	 86.6412878036499 
5	Aviation 	 86.41157746315002 
6	Airliner 	 80.52917718887329 
7	Aircraft 	 79.14668321609497 
8	Aerospace manufacturer 	 75.92828869819641 
9	Airline 	 75.92242956161499 
	Object 	 Score
0	Person 	 81.34045600891113 
1	Person 	 80.91098070144653 
2	Glasses 	 54.18803691864014 


mp .Pilot_Male_Light625.jpg
 	Label 	 Score
0	Dress shirt 	 88.24012279510498 
1	Smile 	 85.44339537620544 
2	Collar 	 83.45182538032532 
3	Tie 	 81.24058246612549 
4	Customer 	 78.02607417106628 
5	Event 	 74.44180250167847 
6	White-collar worker 	 70.28217911720276 
7	Job 	 67.67587065696716 
8	Formal wear 	 65.42591452598572 
9	T-shirt 	 65.14627933502197 
	Object 	 Score
0	Tie 	 94.07795071601868 
1	Person 	 89.81887698173523 
2	Person 	 89.79835510253906 
3	Person 	 89.31366205215454 
4	Person 	 87.62041926383972 
5	Person 	 78.4583032131195 
6	Luggage & bags 	 77.62086391448975 
7	Pants 	 71.03804349899292 
8	Top 	 58.896404504776 
9	Person 	 56.48948550224304 


mp .Pilot_Male_Light624.jpg
 	Label 	 Score
0	Tie 	 88.21374773979187 
1	Hat 	 87.09151148796082 
2	Military person 	 87.08375692367554 
3	Military uniform 	 86.96591854095459 
4	Sky 	 85.70398092269897 
5	Dress shirt 	 85.48751473426819 
6	Gesture 	 85.2604866027832 
7	Security 	 84.14617776870728 
8	Cap 	 83.79672765731812 
9	Aircraft 	 81.27281665802002 
	Object 	 Score
0	Hat 	 94.95922327041626 
1	Tie 	 90.65327644348145 
2	Person 	 88.7758195400238 
3	Person 	 72.86412119865417 
4	Luggage & bags 	 70.65773010253906 


mp .Pilot_Male_Light623.jpg
 	Label 	 Score
0	Vehicle 	 92.77635216712952 
1	Aircraft 	 91.87976717948914 
2	Airplane 	 83.1150233745575 
3	Aerospace manufacturer 	 82.76745080947876 
4	Aviation 	 81.690913438797 
5	Engineering 	 76.75274014472961 
6	Military aircraft 	 75.5885124206543 
7	Air travel 	 74.55655336380005 
8	Space 	 71.1621880531311 
9	Aerospace engineering 	 67.95044541358948 
	Object 	 Score
0	Person 	 89.72783088684082 
1	Tie 	 85.59452891349792 
2	Shirt 	 68.68269443511963 


mp .Pilot_Male_Light622.jpg
 	Label 	 Score
0	Vehicle 	 90.77086448669434 
1	Air travel 	 87.91167736053467 
2	Flight instruments 	 86.77573204040527 
3	Cockpit 	 85.40042638778687 
4	Aviation 	 81.04183077812195 
5	Helicopter pilot 	 79.91652488708496 
6	Aircraft 	 77.63906121253967 
7	Aerospace engineering 	 76.25020742416382 
8	Aerospace manufacturer 	 74.96182322502136 
9	Airliner 	 74.75724220275879 
	Object 	 Score
0	Person 	 81.36315941810608 
1	Person 	 66.85413718223572 
2	Tie 	 58.97369980812073 
3	Shirt 	 52.90146470069885 


mp .Pilot_Male_Light653.jpg
 	Label 	 Score
0	Muscle 	 91.89798831939697 
1	Gesture 	 85.2604866027832 
2	Air travel 	 84.28834676742554 
3	Flash photography 	 76.61653757095337 
4	Fun 	 74.61860179901123 
5	Flight instruments 	 74.35506582260132 
6	Aviation 	 73.86603355407715 
7	Event 	 73.67315292358398 
8	T-shirt 	 72.19248414039612 
9	Aerospace engineering 	 70.93247771263123 
	Object 	 Score
0	Person 	 85.94743013381958 
1	Person 	 80.34662008285522 
2	Clothing 	 58.53537321090698 


mp .Pilot_Male_Light652.jpg
 	Label 	 Score
0	Hand 	 95.66333889961243 
1	Bottle 	 94.27611231803894 
2	Mineral water 	 90.3668999671936 
3	World 	 89.44184184074402 
4	Blue 	 89.22601342201233 
5	Human 	 89.15178775787354 
6	Water bottle 	 86.95851564407349 
7	Water 	 85.63640713691711 
8	Drinking water 	 77.25173830986023 
9	Recreation 	 75.69986581802368 
	Object 	 Score
0	Person 	 85.78505516052246 
1	Person 	 85.01555919647217 
2	Person 	 83.54350924491882 
3	Glasses 	 82.29129910469055 
4	Person 	 79.0306031703949 
5	Person 	 75.62283277511597 
6	Packaged goods 	 75.05917549133301 
7	Packaged goods 	 69.51463222503662 
8	Packaged goods 	 67.03703999519348 
9	Packaged goods 	 63.52322697639465 


mp .Pilot_Male_Light654.jpg
 	Label 	 Score
0	Microphone 	 97.34020829200745 
1	Hand 	 95.79882025718689 
2	Arm 	 94.59695816040039 
3	Shirt 	 94.363933801651 
4	Gesture 	 85.2604866027832 
5	Tie 	 81.5862238407135 
6	Championship 	 77.08566784858704 
7	T-shirt 	 75.46783685684204 
8	Event 	 74.15976524353027 
9	Recreation 	 71.29441499710083 
	Object 	 Score
0	Person 	 87.13622093200684 
1	Person 	 79.60147261619568 
2	Person 	 78.43745350837708 
3	Top 	 70.51573991775513 
